id,userId,sport,alt_range,dur_min,n_points,gacd_rate,gacd_gradient_coef,gacd_speed_coef,gacd_r2,gacd_residual_std,gacd_resid_drift,vif_gradient,vif_time,vif_speed,hr_progression,hr_gradient_sensitivity,hr_speed_sensitivity,hr_time_sensitivity,n_descents,avg_recovery_speed,recovery_decay,recovery_trend,total_ascent,total_descent,avg_hr,max_hr,avg_speed,grad_mean,grad_std,pct_climb,pct_desc,pct_flat,asc_front,desc_front,max_alt,min_alt
364927000,10057948,bike,211.6,151.6,500,-0.06711329241281902,2.5951032517392507,-0.22048166748650605,0.4826927339928948,11.153950457042304,-2.221508762222471,1.8012620252863616,1.2620606813667368,2.1150357423329997,-5.757779034277306,2.5951032517392507,-0.22048166748650605,-0.06711329241281902,1,5.427135678391966,nan,nan,356.79999999999995,347.0,111.914,149.0,22.6165608,0.541276566001999,3.585355041035525,22.24448897795591,13.827655310621243,63.92785571142284,0.7404708520179372,0.18155619596541786,305.0,93.4
345646079,10057948,bike,218.20000000000002,534.65,500,-0.0076009627354638705,4.260273164087133,2.2094394613054793,0.47153079268779574,9.77209343886395,-1.6276200778218435,2.002694473921885,1.0078629634738536,1.995436563400882,-0.8423410605803241,4.260273164087133,2.2094394613054793,-0.0076009627354638705,1,7.012987012986868,nan,nan,792.6,806.0,114.374,165.0,22.702946400000002,0.29727581389770513,2.7235568450507697,12.825651302605209,7.8156312625250495,79.35871743486975,0.6520312894272017,0.6404466501240695,246.8,28.6
357195742,338866,bike,280.6,211.66666666666666,500,-0.06560692071102699,2.254406377174894,-1.1486159417082944,0.47921655102473615,16.129118291120104,-3.703339741712793,1.4079209504829664,1.075159584593421,1.3943851855645903,-1.664269428601159,2.254406377174894,-1.1486159417082944,-0.06560692071102699,1,15.862068965517988,nan,nan,381.40000000000003,384.2,127.522,175.0,18.941644800000002,0.5824539068202672,5.610691287132953,24.04809619238477,18.43687374749499,57.51503006012024,0.7173571054011536,0.17074440395627274,296.6,16.0
352555943,338866,bike,389.0,291.8333333333333,500,0.05239098735610419,2.998103364871077,0.608533780604652,0.36252063885088115,16.83168548532459,0.7193671947444837,2.7955157088394693,1.0058654295044553,2.789865781215283,6.277174209161728,2.998103364871077,0.608533780604652,0.05239098735610419,1,13.20463320463339,nan,nan,824.8,813.5999999999998,141.6,185.0,25.2584496,0.7571938143537958,4.295968285865347,26.853707414829657,13.627254509018035,59.519038076152306,0.4563530552861299,0.44296951819075703,472.8,83.8
541271568,982359,mountain bike,1106.4,225.25,500,-0.02846687274557761,0.22938673334676105,-2.230007918311934,0.6283092021845877,7.4162844967659645,-1.3102378606267804,1.6437292753800719,1.050171360355891,1.6276133066182805,-3.5223871229567294,0.22938673334676105,-2.230007918311934,-0.02846687274557761,8,8.451488098971502,0.47072409093926626,-4.582681920493054,2138.8,2099.2000000000003,149.964,172.0,16.114989599999998,1.7230098762171078,11.413598884972808,53.707414829659314,32.06412825651302,14.228456913827655,0.64540864035908,0.38290777439024387,1106.2,-0.2
382788846,982359,mountain bike,224.2,142.5,500,0.07881289922107446,1.8342255736237958,-0.04298776213233424,0.3369222836568898,10.913921209284497,-2.299297967677952,1.4977014076666015,1.0086300837834739,1.49349922613543,9.89935366248477,1.8342255736237958,-0.04298776213233424,0.07881289922107446,1,10.285714285714294,nan,nan,545.0,557.4000000000001,162.788,186.0,21.2190912,0.7891897568243306,4.011291107846133,24.448897795591183,10.220440881763528,65.33066132264528,0.6080733944954128,0.4355938284894151,211.6,-12.6
573323297,3327597,bike,249.2,269.45,500,-0.027422752324391234,3.06421956529459,1.3718684709676254,0.5715646264984899,8.811894844567558,-3.764293467280752,1.9100377714019263,1.1243334802322345,1.9601847162880746,-4.454386172029544,3.06421956529459,1.3718684709676254,-0.027422752324391234,1,2.801556420233483,nan,nan,348.4,354.4,119.552,147.0,22.800974399999998,0.4943047529697338,3.7074729376739786,17.034068136272545,8.817635270541082,74.14829659318637,0.8082663605051666,0.2302483069977427,300.2,51.0
35282000,3327597,bike,354.725,281.6,499,0.16094904103730576,2.110042441311368,-0.4863708648041002,0.4965576446050842,14.531157589410023,-3.3219287962864943,1.1778573009338702,1.0164328652776957,1.1791392181069533,39.143970795216816,2.110042441311368,-0.4863708648041002,0.16094904103730576,1,14.576271186440733,nan,nan,528.02,524.716,121.24048096192385,166.0,26.05496561833667,0.08781284038055014,3.3955566211205426,9.63855421686747,6.2248995983935735,84.13654618473896,0.6358698534146434,0.2406177818095884,379.295,24.57
287365364,5629523,bike,236.4,318.48333333333335,500,0.07522821566539256,1.6261938912226763,0.36655852510687853,0.4761123666281797,12.11555440658905,-4.049889879108961,1.3157468520670037,1.051145172042755,1.3739901977347542,22.626047187829286,1.6261938912226763,0.36655852510687853,0.07522821566539256,1,5.85937500000002,nan,nan,453.0,465.0,111.262,163.0,19.7301816,0.7995583367982012,6.250301975929144,16.432865731462925,9.01803607214429,74.54909819639278,0.7350993377483444,0.2963440860215054,225.4,-11.0
470902842,6194859,run,364.20000000000005,96.01666666666667,500,-0.02156544676960138,0.12235814437215235,-1.2131017974282228,0.05533219074969231,8.695151793910975,1.2905304676498242,1.0673913537760151,1.1384058795694305,1.1246813273593579,-2.7952992617225476,0.12235814437215235,-1.2131017974282228,-0.02156544676960138,4,10.336729068904344,2.756232511134459,27.82976829326034,880.4000000000002,873.8000000000003,122.488,140.0,12.157142400000001,-0.4406415849647456,13.707231814440295,33.46693386773547,38.276553106212425,28.256513026052104,0.7737392094502498,0.5001144426642252,574.6,210.4
572155191,12726303,bike,789.8000000000001,195.18333333333334,500,-0.06193242563312273,1.2957744966599793,-3.6138931030707577,0.6782844174751566,12.02063468659684,1.3044013278412439,2.311192972986718,1.2810205495205216,2.337195482596188,-25.120313013136695,1.2957744966599793,-3.6138931030707577,-0.06193242563312273,7,15.512219379793365,0.6933893644042923,-26.494470356026465,1300.6,1274.8000000000002,140.736,177.0,26.159954400000004,0.19055401807977596,5.344720472380503,32.46492985971944,28.0561122244489,39.478957915831664,0.619098877441181,0.29871352368999055,825.2,35.4
593604225,5971071,bike,265.4,236.28333333333333,500,0.05564650965624419,2.0177544030714807,0.22571112344805447,0.26567237514384,10.818477557713436,-0.8858219125155941,1.9549665572677548,1.0162846848388523,1.9323552199916663,13.124507964064321,2.0177544030714807,0.22571112344805447,0.05564650965624419,1,6.357615894039774,nan,nan,817.5999999999999,815.3999999999999,140.358,166.0,26.616765599999997,0.5346015910011241,2.979820940328816,17.43486973947896,8.41683366733467,74.14829659318637,0.6034735812133072,0.3063527103262202,466.2,200.8
564687971,5971071,bike,262.2,171.3,500,0.11543475588747032,1.3848072264063458,-1.6991760388278783,0.35461727374838004,12.487262717248095,-1.361192170610003,1.8955843762553972,1.0428902722779614,1.9530754862754085,16.45314183777313,1.3848072264063458,-1.6991760388278783,0.11543475588747032,2,24.665617623918237,0.32404181184669084,-25.184893784421728,793.4,788.8,133.144,163.0,26.263656,0.62570785460545,3.6975381701494374,21.04208416833667,12.424849699398797,66.53306613226452,0.5727249810940257,0.31490872210953347,461.4,199.2
388528364,5971071,bike,255.59999999999997,251.1,500,0.040485460607019505,2.964370680007195,0.3012716520245805,0.2847378691930864,15.730886426822014,-2.051689319395467,1.643037319784903,1.0338879401137384,1.686238504388627,9.626419391597281,2.964370680007195,0.3012716520245805,0.040485460607019505,1,10.370370370370305,nan,nan,849.5999999999999,849.4,122.606,175.0,26.361583200000002,0.5509302563056594,3.3980968248799135,15.230460921843688,7.414829659318638,77.35470941883767,0.626412429378531,0.4174711561101955,452.4,196.8
387386221,5971071,bike,315.4,105.43333333333334,500,0.07837343084958835,0.7795740890562911,-0.9321321377575496,0.48044437085691793,8.866946649681605,1.232288622348547,3.594169138191633,1.007732159849189,3.6067709740285854,5.751523701460258,0.7795740890562911,-0.9321321377575496,0.07837343084958835,3,11.822231214423573,4.540868031705604,21.975490287677353,859.8000000000001,662.0,158.992,177.0,22.4995896,3.69371161919082,5.975203353139079,61.72344689378757,14.629258517034069,23.647294589178355,0.4701093277506397,0.5280966767371602,1005.4,690.0
362291525,5971071,bike,232.40000000000003,192.06666666666666,500,-0.03045856367006121,1.786663642356432,0.22028566964890328,0.21193410374083899,10.353893030528385,-1.5834205826303873,2.2763359217938754,1.004915325223875,2.271252454544264,-2.7676408155747936,1.786663642356432,0.22028566964890328,-0.03045856367006121,2,10.391061452514013,0.2653061224489796,-12.067039106145304,739.0000000000002,738.4000000000001,143.144,168.0,29.262240000000002,0.48365043292589044,2.955538764228579,15.030060120240481,8.016032064128256,76.95390781563127,0.6690121786197564,0.42443120260021666,430.6,198.2
360873017,5971071,bike,2039.9999999999998,508.18333333333334,500,0.028750431909345057,2.967424167856863,-0.6539888521120091,0.7952756102530308,10.599978136259148,-2.8623306919182854,4.272750392488457,1.00042102811443,4.272907400299281,17.499350728796927,2.967424167856863,-0.6539888521120091,0.028750431909345057,4,3.699904323092082,0.6376469454089608,-2.347187466468756,2832.5999999999995,2842.7999999999993,135.802,165.0,16.662398399999997,3.536546930023842,6.253061889553679,64.72945891783567,18.236472945891784,17.034068136272545,0.4903622113958907,0.36231884057971026,2764.2,724.2
360180047,5971071,bike,1631.7999999999997,276.01666666666665,500,0.013806225337407161,2.4519707529604444,-2.7477407371735545,0.8386773854436336,10.863467911418002,-0.746421819945224,4.558837233878633,1.8645844044506634,4.912691819397536,-7.283656465740876,2.4519707529604444,-2.7477407371735545,0.013806225337407161,3,4.383061427843003,0.7559156783627144,3.518479290041819,1620.9999999999998,1651.3999999999996,137.57,167.0,15.6521448,4.491528073870998,7.117781866252888,62.124248496993985,13.627254509018035,24.248496993987974,0.7243676742751389,0.0,2418.2,786.4
